day,timestamp,lat,lon,speed_kmh,heading_deg,altitude_m,magvar_deg,accel_x,accel_y,accel_z,dt_s,outlier,source_file
all,2026-08-03T09:57:19,25.778535,-80.160497,48.00,303.5,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:20,25.778601,-80.160608,48.00,303.8,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:21,25.778668,-80.160718,48.00,304.0,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:22,25.778736,-80.160828,48.00,304.2,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:23,25.778804,-80.160938,48.00,304.5,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:24,25.778872,-80.161047,48.00,304.8,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:25,25.778941,-80.161156,48.00,305.0,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:26,25.779010,-80.161265,48.00,305.2,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:27,25.779080,-80.161373,48.00,305.5,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:28,25.779150,-80.161481,48.00,305.8,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:29,25.779220,-80.161589,48.00,306.0,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:30,25.779291,-80.161697,48.00,306.2,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:31,25.779362,-80.161804,48.00,306.5,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:32,25.779434,-80.161910,48.00,306.8,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:33,25.779506,-80.162017,48.00,307.0,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:34,25.779579,-80.162123,48.00,307.2,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:35,25.779652,-80.162228,48.00,307.5,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:36,25.779725,-80.162334,48.00,307.8,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:37,25.779799,-80.162439,48.00,308.0,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:38,25.779873,-80.162543,48.00,308.2,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:39,25.779948,-80.162647,48.00,308.5,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:40,25.780023,-80.162751,48.00,308.8,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:41,25.780099,-80.162855,48.00,309.0,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:42,25.780174,-80.162958,48.00,309.2,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:43,25.780251,-80.163061,48.00,309.5,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:44,25.780327,-80.163163,48.00,309.8,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:45,25.780404,-80.163265,48.00,310.0,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:46,25.780482,-80.163367,48.00,310.2,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:47,25.780560,-80.163468,48.00,310.5,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:48,25.780638,-80.163569,48.00,310.8,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:49,25.780717,-80.163669,48.00,311.0,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:50,25.780796,-80.163769,48.00,311.2,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:51,25.780875,-80.163869,48.00,311.5,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:52,25.780955,-80.163968,48.00,311.8,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:53,25.781035,-80.164067,48.00,312.0,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:54,25.781116,-80.164166,48.00,312.2,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:55,25.781197,-80.164264,48.00,312.5,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:56,25.781278,-80.164362,48.00,312.8,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:57,25.781360,-80.164459,48.00,313.0,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:58,25.781442,-80.164556,48.00,313.2,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:57:59,25.781525,-80.164653,48.00,313.5,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:00,25.781608,-80.164749,48.00,313.8,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:01,25.781691,-80.164845,48.00,314.0,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:02,25.781775,-80.164940,48.00,314.2,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:03,25.781859,-80.165035,48.00,314.5,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:04,25.781943,-80.165130,48.00,314.8,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:05,25.782028,-80.165224,48.00,315.0,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:06,25.782113,-80.165318,48.00,315.2,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:07,25.782199,-80.165411,48.00,315.5,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:08,25.782285,-80.165504,48.00,315.8,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:09,25.782371,-80.165597,48.00,316.0,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:10,25.782457,-80.165689,48.00,316.2,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:11,25.782544,-80.165780,48.00,316.5,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:12,25.782632,-80.165872,48.00,316.8,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:13,25.782719,-80.165962,48.00,317.0,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:14,25.782807,-80.166053,48.00,317.2,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:15,25.782896,-80.166143,48.00,317.5,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:16,25.782985,-80.166232,48.00,317.8,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:17,25.783074,-80.166321,48.00,318.0,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:18,25.783163,-80.166410,48.00,318.2,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:19,25.783253,-80.166498,48.00,318.5,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:20,25.783343,-80.166586,48.00,318.8,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:21,25.783434,-80.166673,48.00,319.0,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:22,25.783525,-80.166760,48.00,319.2,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:23,25.783616,-80.166847,48.00,319.5,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:24,25.783707,-80.166933,48.00,319.8,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:25,25.783799,-80.167018,48.00,320.0,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:26,25.783891,-80.167104,48.00,320.2,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:27,25.783984,-80.167188,48.00,320.5,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:28,25.784077,-80.167273,48.00,320.8,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:29,25.784170,-80.167356,48.00,321.0,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:30,25.784263,-80.167440,48.00,321.2,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:31,25.784357,-80.167523,48.00,321.5,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:32,25.784451,-80.167605,48.00,321.8,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:33,25.784546,-80.167687,48.00,322.0,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:34,25.784641,-80.167769,48.00,322.2,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:35,25.784736,-80.167850,48.00,322.5,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:36,25.784831,-80.167930,48.00,322.8,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:37,25.784927,-80.168010,48.00,323.0,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:38,25.785023,-80.168090,48.00,323.2,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:39,25.785119,-80.168169,48.00,323.5,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:40,25.785216,-80.168248,48.00,323.8,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:41,25.785313,-80.168326,48.00,324.0,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:42,25.785411,-80.168404,48.00,324.2,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:43,25.785508,-80.168481,48.00,324.5,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:44,25.785606,-80.168558,48.00,324.8,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:45,25.785704,-80.168635,48.00,325.0,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:46,25.785803,-80.168711,48.00,325.2,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:47,25.785902,-80.168786,48.00,325.5,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:48,25.786001,-80.168861,48.00,325.8,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:49,25.786100,-80.168935,48.00,326.0,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:50,25.786200,-80.169009,48.00,326.2,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:51,25.786300,-80.169083,48.00,326.5,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:52,25.786400,-80.169156,48.00,326.8,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:53,25.786501,-80.169228,48.00,327.0,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:54,25.786602,-80.169301,48.00,327.2,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:55,25.786703,-80.169372,48.00,327.5,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:56,25.786804,-80.169443,48.00,327.8,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:57,25.786906,-80.169514,48.00,328.0,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:58,25.787008,-80.169584,48.00,328.2,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:58:59,25.787110,-80.169653,48.00,328.5,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:00,25.787212,-80.169722,48.00,328.8,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:01,25.787315,-80.169791,48.00,329.0,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:02,25.787418,-80.169859,48.00,329.2,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:03,25.787522,-80.169927,48.00,329.5,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:04,25.787625,-80.169994,48.00,329.8,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:05,25.787729,-80.170060,48.00,330.0,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:06,25.787833,-80.170126,48.00,330.2,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:07,25.787938,-80.170192,48.00,330.5,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:08,25.788042,-80.170257,48.00,330.8,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:09,25.788147,-80.170322,48.00,331.0,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:10,25.788252,-80.170386,48.00,331.2,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:11,25.788358,-80.170449,48.00,331.5,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:12,25.788463,-80.170512,48.00,331.8,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:13,25.788569,-80.170575,48.00,332.0,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:14,25.788675,-80.170637,48.00,332.2,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:15,25.788781,-80.170698,48.00,332.5,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:16,25.788888,-80.170759,48.00,332.8,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_basic.ts
all,2026-08-03T09:59:17,25.788995,-80.170820,48.00,333.0,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_basic.ts
