day,timestamp,lat,lon,speed_kmh,heading_deg,altitude_m,magvar_deg,accel_x,accel_y,accel_z,dt_s,outlier,source_file
all,2026-08-12T04:03:00,25.778736,-80.160828,48.00,304.2,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:01,25.778804,-80.160938,48.00,304.5,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:02,25.778872,-80.161047,48.00,304.8,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:03,25.778941,-80.161156,48.00,305.0,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:04,25.779010,-80.161265,48.00,305.2,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:05,25.779080,-80.161373,48.00,305.5,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:06,25.779150,-80.161481,48.00,305.8,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:07,25.779220,-80.161589,48.00,306.0,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:08,25.779291,-80.161697,48.00,306.2,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:09,25.779362,-80.161804,48.00,306.5,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:10,25.779434,-80.161910,48.00,306.8,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:11,25.779506,-80.162017,48.00,307.0,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:12,25.779579,-80.162123,48.00,307.2,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:13,25.779652,-80.162228,48.00,307.5,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:14,25.779725,-80.162334,48.00,307.8,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:15,25.779799,-80.162439,48.00,308.0,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:16,25.779873,-80.162543,48.00,308.2,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:17,25.779948,-80.162647,48.00,308.5,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:18,25.780023,-80.162751,48.00,308.8,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:19,25.780099,-80.162855,48.00,309.0,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:20,25.780174,-80.162958,48.00,309.2,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:21,25.780251,-80.163061,48.00,309.5,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:22,25.780327,-80.163163,48.00,309.8,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:23,25.780404,-80.163265,48.00,310.0,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:24,25.780482,-80.163367,48.00,310.2,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:25,25.780560,-80.163468,48.00,310.5,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:26,25.780638,-80.163569,48.00,310.8,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:27,25.780717,-80.163669,48.00,311.0,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:28,25.780796,-80.163769,48.00,311.2,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:29,25.780875,-80.163869,48.00,311.5,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:30,25.780955,-80.163968,48.00,311.8,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:31,25.781035,-80.164067,48.00,312.0,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:32,25.781116,-80.164166,48.00,312.2,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:33,25.781197,-80.164264,48.00,312.5,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:34,25.781278,-80.164362,48.00,312.8,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:35,25.781360,-80.164459,48.00,313.0,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:36,25.781442,-80.164556,48.00,313.2,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:37,25.781525,-80.164653,48.00,313.5,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:38,25.781608,-80.164749,48.00,313.8,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:39,25.781691,-80.164845,48.00,314.0,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:40,25.781775,-80.164940,48.00,314.2,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:41,25.781859,-80.165035,48.00,314.5,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:42,25.781943,-80.165130,48.00,314.8,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:43,25.782028,-80.165224,48.00,315.0,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:44,25.782113,-80.165318,48.00,315.2,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:45,25.782199,-80.165411,48.00,315.5,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:46,25.782285,-80.165504,48.00,315.8,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:47,25.782371,-80.165597,48.00,316.0,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:48,25.782457,-80.165689,48.00,316.2,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:49,25.782544,-80.165780,48.00,316.5,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:50,25.782632,-80.165872,48.00,316.8,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:51,25.782719,-80.165962,48.00,317.0,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:52,25.782807,-80.166053,48.00,317.2,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:53,25.782896,-80.166143,48.00,317.5,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:54,25.782985,-80.166232,48.00,317.8,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:55,25.783074,-80.166321,48.00,318.0,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:56,25.783163,-80.166410,48.00,318.2,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:57,25.783253,-80.166498,48.00,318.5,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:58,25.783343,-80.166586,48.00,318.8,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:03:59,25.783434,-80.166673,48.00,319.0,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:00,25.783525,-80.166760,48.00,319.2,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:01,25.783616,-80.166847,48.00,319.5,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:02,25.783707,-80.166933,48.00,319.8,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:03,25.783799,-80.167018,48.00,320.0,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:04,25.783891,-80.167104,48.00,320.2,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:05,25.783984,-80.167188,48.00,320.5,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:06,25.784077,-80.167273,48.00,320.8,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:07,25.784170,-80.167356,48.00,321.0,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:08,25.784263,-80.167440,48.00,321.2,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:09,25.784357,-80.167523,48.00,321.5,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:10,25.784451,-80.167605,48.00,321.8,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:11,25.784546,-80.167687,48.00,322.0,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:12,25.784641,-80.167769,48.00,322.2,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:13,25.784736,-80.167850,48.00,322.5,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:14,25.784831,-80.167930,48.00,322.8,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:15,25.784927,-80.168010,48.00,323.0,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:16,25.785023,-80.168090,48.00,323.2,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:17,25.785119,-80.168169,48.00,323.5,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:18,25.785216,-80.168248,48.00,323.8,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:19,25.785313,-80.168326,48.00,324.0,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:20,25.785411,-80.168404,48.00,324.2,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:21,25.785508,-80.168481,48.00,324.5,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:22,25.785606,-80.168558,48.00,324.8,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:23,25.785704,-80.168635,48.00,325.0,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:24,25.785803,-80.168711,48.00,325.2,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:25,25.785902,-80.168786,48.00,325.5,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:26,25.786001,-80.168861,48.00,325.8,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:27,25.786100,-80.168935,48.00,326.0,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:28,25.786200,-80.169009,48.00,326.2,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:29,25.786300,-80.169083,48.00,326.5,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:30,25.786400,-80.169156,48.00,326.8,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:31,25.786501,-80.169228,48.00,327.0,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:32,25.786602,-80.169301,48.00,327.2,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:33,25.786703,-80.169372,48.00,327.5,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:34,25.786804,-80.169443,48.00,327.8,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:35,25.786906,-80.169514,48.00,328.0,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:36,25.787008,-80.169584,48.00,328.2,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:37,25.787110,-80.169653,48.00,328.5,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:38,25.787212,-80.169722,48.00,328.8,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:39,25.787315,-80.169791,48.00,329.0,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:40,25.787418,-80.169859,48.00,329.2,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:41,25.787522,-80.169927,48.00,329.5,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:42,25.787625,-80.169994,48.00,329.8,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:43,25.787729,-80.170060,48.00,330.0,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:44,25.787833,-80.170126,48.00,330.2,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:45,25.787938,-80.170192,48.00,330.5,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:46,25.788042,-80.170257,48.00,330.8,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:47,25.788147,-80.170322,48.00,331.0,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:48,25.788252,-80.170386,48.00,331.2,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:49,25.788358,-80.170449,48.00,331.5,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:50,25.788463,-80.170512,48.00,331.8,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:51,25.788569,-80.170575,48.00,332.0,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:52,25.788675,-80.170637,48.00,332.2,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:53,25.788781,-80.170698,48.00,332.5,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:54,25.788888,-80.170759,48.00,332.8,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:55,25.788995,-80.170820,48.00,333.0,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:56,25.789102,-80.170880,48.00,333.2,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:57,25.789209,-80.170939,48.00,333.5,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:58,25.789317,-80.170998,48.00,333.8,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:04:59,25.789425,-80.171056,48.00,334.0,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
